PostId,OpenStatus
5395,open
5398,not a real question
5402,not a real question
5406,not a real question
5407,off topic
5408,not a real question
5409,off topic
5412,not a real question
5413,not a real question
5417,open
5418,open
5422,not a real question
5431,not a real question
5434,not a real question
5438,open
5439,not a real question
5443,off topic
5445,open
5449,not a real question
5450,not a real question
5451,not a real question
5455,open
5456,off topic
5458,open
5470,off topic
5477,off topic
5478,off topic
5481,off topic
5483,not constructive
5485,open
5486,not a real question
5489,not constructive
5491,open
5492,not a real question
5493,open
5494,off topic
5495,open
5497,not a real question
5498,off topic
5500,open
5501,not a real question
5504,not a real question
5506,not a real question
5507,open
5514,not a real question
5516,open
5520,not a real question
5521,not a real question
5524,open
5525,off topic
5528,open
5532,not a real question
5533,not a real question
5534,not a real question
5535,not a real question
5536,off topic
5537,open
5539,not a real question
5541,open
5542,open
5543,not constructive
5544,not a real question
5547,not a real question
5551,not a real question
5552,not constructive
5553,off topic
5554,open
5555,not a real question
5557,not a real question
5562,not a real question
5563,not a real question
5567,not a real question
5568,not a real question
5571,not a real question
5572,off topic
5574,open
5575,not a real question
5582,not a real question
5585,not constructive
5590,not a real question
5592,open
5595,open
5596,not a real question
5597,open
5600,open
5606,off topic
5609,not a real question
5614,not a real question
5615,not a real question
5631,open
5635,not a real question
5637,not a real question
5638,off topic
5646,off topic
5647,open
5649,not a real question
5652,not a real question
5653,not a real question
5657,open
5658,open
5664,open
5666,not a real question
5671,off topic
5678,not a real question
5682,not a real question
5688,open
5692,open
5693,not a real question
5694,not a real question
5698,not a real question
5700,open
5704,open
5705,not a real question
5710,not a real question
5712,open
5719,open
5720,off topic
5721,not a real question
5723,not constructive
5726,open
5728,off topic
5729,not constructive
5730,off topic
5731,open
5733,open
5739,off topic
5741,not a real question
5742,open
5744,not a real question
5746,not a real question
5747,open
5749,open
5758,open
5763,off topic
5769,open
5770,not constructive
5780,open
5782,not a real question
5783,off topic
5786,not a real question
5787,not a real question
5790,not a real question
5794,open
5800,not a real question
5801,too localized
5804,not a real question
5808,not a real question
5820,not a real question
5823,open
5825,not a real question
5826,off topic
5827,off topic
5829,open
5835,not a real question
5837,not a real question
5838,not a real question
5842,open
5843,not a real question
5844,not a real question
5846,open
5853,not a real question
5859,open
5863,not a real question
5868,open
5871,off topic
5872,open
5873,not a real question
5874,open
5876,not a real question
5879,off topic
5883,not a real question
5886,open
5887,open
5888,open
5889,not a real question
5891,not a real question
5898,open
5899,not a real question
5903,open
5904,off topic
5906,off topic
5911,not a real question
5913,not a real question
5914,off topic
5917,not a real question
5918,not constructive
5920,off topic
5922,not a real question
5932,off topic
5938,open
5943,not a real question
5945,open
5948,not a real question
5954,not a real question
5956,open
5959,not constructive
5962,off topic
5969,not a real question
5973,not a real question
5984,off topic
5986,open
5989,not constructive
5990,not a real question
5994,not a real question
5995,open
5996,not a real question
5997,not a real question
6001,not constructive
6002,off topic
6003,open
6006,not a real question
6013,open
6014,not a real question
6015,not a real question
6018,open
6020,not constructive
6024,open
6027,not a real question
6028,not a real question
6029,not a real question
6032,open
6037,open
6039,open
6043,not a real question
6048,not a real question
6049,off topic
6054,not a real question
6055,open
6056,off topic
6061,not a real question
6065,open
6066,not a real question
6071,off topic
6074,not a real question
6075,open
6076,off topic
6078,open
6080,open
6083,not a real question
6084,open
6090,open
6093,not constructive
6098,not a real question
6105,open
6107,open
6108,open
6109,not a real question
6110,not a real question
6113,not a real question
6114,open
6116,off topic
6117,not a real question
6118,open
6121,open
6123,open
6126,not constructive
6127,not a real question
6129,open
6134,not a real question
6135,open
6139,not a real question
6141,not a real question
6143,open
6144,open
6146,off topic
6147,not constructive
6148,not a real question
6149,not a real question
6151,not a real question
6153,off topic
6156,open
6159,off topic
6161,not a real question
6162,not a real question
6163,open
6169,open
6170,off topic
6172,not a real question
6173,open
6176,open
6177,not constructive
6178,not a real question
6179,open
6180,open
6181,off topic
6183,not a real question
6187,not a real question
6195,open
6198,not constructive
6199,not a real question
6202,not a real question
6204,open
6206,open
6210,off topic
6212,off topic
6214,not a real question
6217,open
6220,off topic
6222,not a real question
6223,not a real question
6224,not constructive
6227,off topic
6229,off topic
6231,not a real question
6236,not a real question
6243,open
6244,open
6248,not a real question
6250,not a real question
6253,not a real question
6255,not a real question
6259,open
6260,not a real question
6262,not a real question
6266,not a real question
6268,not constructive
6269,off topic
6275,open
6279,not a real question
6280,not a real question
6288,open
6296,not a real question
6299,off topic
6300,not a real question
6303,open
6306,not a real question
6309,not a real question
6315,off topic
6324,open
6326,open
6329,off topic
6332,off topic
6333,not a real question
6336,not constructive
6337,not a real question
6339,open
6341,not constructive
6343,off topic
6344,open
6347,not constructive
6349,not a real question
6351,off topic
6352,too localized
6355,not a real question
6362,not a real question
